OBJECTID,CT20,FIP23,CITY,CSA,CT20FIP23CSA,Shape__Area,Shape__Length
3714,226001,44000,Los Angeles,Wholesale District,22600144000Wholesale District,11138170.47,19074.30364
3715,226002,44000,Los Angeles,Wholesale District,22600244000Wholesale District,27645306.03,21400.298
3716,226410,44000,Los Angeles,Central,22641044000Central,3040530.365,7123.277052
3717,226420,44000,Los Angeles,Central,22642044000Central,4595505.686,8778.946304
3718,226701,44000,Los Angeles,Central,22670144000Central,4048386.532,9183.783284
3719,226702,44000,Los Angeles,Central,22670244000Central,4376917.727,12056.04284
3720,227010,44000,Los Angeles,Central,22701044000Central,6233909.802,11856.77767
3721,227020,44000,Los Angeles,Central,22702044000Central,4737415.107,9165.83948
3722,228100,44000,Los Angeles,Vernon Central,22810044000Vernon Central,10820300.97,15300.35916
3723,228210,44000,Los Angeles,Central,22821044000Central,4424288.373,9184.661783
3724,228220,44000,Los Angeles,Vernon Central,22822044000Vernon Central,3941972.03,9102.41368
3725,228310,44000,Los Angeles,Central,22831044000Central,5880567.925,11254.18259
3726,228320,44000,Los Angeles,Vernon Central,22832044000Vernon Central,3627975.321,10223.79501
3727,228410,44000,Los Angeles,Central,22841044000Central,2989313.449,7107.214407
3728,228420,44000,Los Angeles,South Park,22842044000South Park,2985826.354,7921.208045
3729,228500,44000,Los Angeles,South Park,22850044000South Park,4831762.383,9216.82889
3730,228600,44000,Los Angeles,Vernon Central,22860044000Vernon Central,5672280.338,9590.95703
3731,228710,44000,Los Angeles,Vernon Central,22871044000Vernon Central,4357156.304,9256.848881
3732,228720,44000,Los Angeles,Vernon Central,22872044000Vernon Central,4350304.995,9244.66586
3733,228800,44000,Los Angeles,Vernon Central,22880044000Vernon Central,9107924.76,12378.19613
3734,228900,44000,Los Angeles,Vernon Central,22890044000Vernon Central,5560319.333,9660.744344
3735,229100,44000,Los Angeles,Vernon Central,22910044000Vernon Central,5120468.534,9164.655073
3736,229200,44000,Los Angeles,Vernon Central,22920044000Vernon Central,4797318.339,8927.262137
3737,229300,44000,Los Angeles,South Park,22930044000South Park,5413529.014,9545.116334
3738,229410,44000,Los Angeles,South Park,22941044000South Park,5838618.819,9707.028064
3739,229420,44000,Los Angeles,Vernon Central,22942044000Vernon Central,6287956.211,10052.10713
3740,231100,44000,Los Angeles,Central,23110044000Central,1389291.54,5482.922948
3741,231100,44000,Los Angeles,Exposition Park,23110044000Exposition Park,8234163.611,14041.04763
3742,231210,44000,Los Angeles,Exposition Park,23121044000Exposition Park,3451798.042,7922.516184
3743,231220,44000,Los Angeles,Exposition Park,23122044000Exposition Park,10389128.61,13177.51328
3744,231301,44000,Los Angeles,Exposition Park,23130144000Exposition Park,2517991.863,7081.843647
3745,231302,44000,Los Angeles,Exposition Park,23130244000Exposition Park,4558812.073,10646.04637
3746,231400,44000,Los Angeles,Exposition Park,23140044000Exposition Park,6684757.738,10350.69876
3747,231500,44000,Los Angeles,West Vernon,23150044000West Vernon,9894191.336,12798.55484
3748,231601,44000,Los Angeles,West Vernon,23160144000West Vernon,3437945.65,7854.256703
3749,231602,44000,Los Angeles,West Vernon,23160244000West Vernon,3390771.36,7818.015945
3750,231603,44000,Los Angeles,West Vernon,23160344000West Vernon,3447322.119,7867.659533
3751,231710,44000,Los Angeles,West Vernon,23171044000West Vernon,3485231.935,7941.499998
3752,231720,44000,Los Angeles,South Park,23172044000South Park,1437384.83,6427.978947
3753,231720,44000,Los Angeles,West Vernon,23172044000West Vernon,3645833.15,8069.104893
3754,231800,44000,Los Angeles,South Park,23180044000South Park,5600031.231,9533.024291
3755,231901,44000,Los Angeles,South Park,23190144000South Park,2634646.878,6630.602776
3756,231902,44000,Los Angeles,South Park,23190244000South Park,3488413.129,9940.723655
3757,232110,44000,Los Angeles,West Vernon,23211044000West Vernon,4090629.548,8787.828964
3758,232120,44000,Los Angeles,South Park,23212044000South Park,1706654.926,7041.131295
3759,232120,44000,Los Angeles,West Vernon,23212044000West Vernon,3910821.221,8519.966917
3760,232200,44000,Los Angeles,Vermont Square,23220044000Vermont Square,5629144.329,10868.65054
3761,232300,44000,Los Angeles,Vermont Square,23230044000Vermont Square,6768064.794,11548.21748
3762,232401,44000,Los Angeles,West Vernon,23240144000West Vernon,6132044.426,11911.23037
3763,232402,44000,Los Angeles,West Vernon,23240244000West Vernon,5847789.254,11262.32624
3764,232500,44000,Los Angeles,West Vernon,23250044000West Vernon,8263535.341,11962.21953
3765,232601,44000,Los Angeles,West Vernon,23260144000West Vernon,2840325.862,7003.923898
3766,232602,44000,Los Angeles,West Vernon,23260244000West Vernon,5720244.212,9605.155947
3767,232701,44000,Los Angeles,West Vernon,23270144000West Vernon,2986798.45,7152.674157
3768,232702,44000,Los Angeles,South Park,23270244000South Park,1657406.133,6173.10218
3769,232702,44000,Los Angeles,West Vernon,23270244000West Vernon,3226558.637,7488.317012
3770,232800,44000,Los Angeles,South Park,23280044000South Park,4592424.969,8716.879929
3771,234001,44000,Los Angeles,Leimert Park,23400144000Leimert Park,7289981.657,15674.63667
3772,234002,44000,Los Angeles,Leimert Park,23400244000Leimert Park,6077928.735,13242.73186
3773,234200,44000,Los Angeles,Crenshaw District,23420044000Crenshaw District,9503306.475,13022.61418
3774,234301,44000,Los Angeles,Leimert Park,23430144000Leimert Park,5425075.158,9428.383748
3775,234302,44000,Los Angeles,Leimert Park,23430244000Leimert Park,3942922.448,9264.013075
3776,234501,44000,Los Angeles,Leimert Park,23450144000Leimert Park,8092577.242,12750.30369
3777,234502,44000,Los Angeles,Leimert Park,23450244000Leimert Park,5864873.896,11667.20589
3778,234600,44000,Los Angeles,Hyde Park,23460044000Hyde Park,14036355.35,17854.24008
3779,234700,44000,Los Angeles,Hyde Park,23470044000Hyde Park,7986925.621,14839.8465
3780,234800,44000,Los Angeles,Hyde Park,23480044000Hyde Park,7041847,10614.48492
3781,234901,44000,Los Angeles,Hyde Park,23490144000Hyde Park,3502786.044,7934.900329
3782,234902,44000,Los Angeles,Hyde Park,23490244000Hyde Park,4879150.566,9959.339303
3783,235100,44000,Los Angeles,Hyde Park,23510044000Hyde Park,3132366.642,9382.516649
3784,235100,44000,Los Angeles,View Heights,23510044000View Heights,9593360.564,16408.02921
3785,235201,44000,Los Angeles,Hyde Park,23520144000Hyde Park,7132822.324,10690.52814
3786,235202,44000,Los Angeles,Hyde Park,23520244000Hyde Park,9192799.343,13266.92973
3787,236001,44000,Los Angeles,Baldwin Hills,23600144000Baldwin Hills,23764184.23,28045.38575
3788,236101,44000,Los Angeles,Baldwin Hills,23610144000Baldwin Hills,6809622.664,11729.54681
3789,236102,44000,Los Angeles,Baldwin Hills,23610244000Baldwin Hills,5365392.89,11941.13583
3790,236203,44000,Los Angeles,Baldwin Hills,23620344000Baldwin Hills,3652577.323,10831.78431
3791,236204,44000,Los Angeles,Baldwin Hills,23620444000Baldwin Hills,2474321.395,6697.40248
3792,236205,44000,Los Angeles,Baldwin Hills,23620544000Baldwin Hills,1797512.581,6066.197399
3793,236206,44000,Los Angeles,Baldwin Hills,23620644000Baldwin Hills,2959584.852,9723.264508
3794,236400,44000,Los Angeles,Baldwin Hills,23640044000Baldwin Hills,14451408.73,19483.48993
3795,237101,44000,Los Angeles,Harvard Park,23710144000Harvard Park,6769944.284,10352.11395
3796,237102,44000,Los Angeles,Harvard Park,23710244000Harvard Park,4951015.217,9013.045236
3797,237201,44000,Los Angeles,Harvard Park,23720144000Harvard Park,4880495.091,8888.364256
3798,237202,44000,Los Angeles,Harvard Park,23720244000Harvard Park,11932090.9,14393.46568
3799,237300,44000,Los Angeles,Harvard Park,23730044000Harvard Park,10739290.23,13459.3195
3800,237401,44000,Los Angeles,Harvard Park,23740144000Harvard Park,5555482.975,9560.924211
3801,237402,44000,Los Angeles,Harvard Park,23740244000Harvard Park,5610616.373,9623.636413
3802,237500,44000,Los Angeles,Harvard Park,23750044000Harvard Park,3631060.908,8245.308808
3803,237600,44000,Los Angeles,Harvard Park,23760044000Harvard Park,5422416.01,9469.522119
3804,237710,44000,Los Angeles,Vermont Knolls,23771044000Vermont Knolls,4653124.755,9397.931282
3805,237720,44000,Los Angeles,Vermont Knolls,23772044000Vermont Knolls,3500732.662,8731.198657
3806,237800,44000,Los Angeles,Vermont Knolls,23780044000Vermont Knolls,10471067.89,13143.62689
3807,237900,44000,Los Angeles,Manchester Square,23790044000Manchester Square,10541503.23,13260.46526
3808,238000,44000,Los Angeles,Gramercy Place,23800044000Gramercy Place,17919329.03,21152.25953
3809,238100,44000,Los Angeles,Manchester Square,23810044000Manchester Square,10577371.73,13260.31732
3810,238200,44000,Los Angeles,Vermont Knolls,23820044000Vermont Knolls,11050225.91,13880.2806
3811,238310,44000,Los Angeles,Vermont Vista,23831044000Vermont Vista,4274182.499,9306.762314
3812,238320,44000,Los Angeles,Vermont Vista,23832044000Vermont Vista,5040646.88,9679.325836
3813,238400,44000,Los Angeles,Gramercy Place,23840044000Gramercy Place,14010386.73,15895.36939
3814,239201,44000,Los Angeles,Florence-Firestone,23920144000Florence-Firestone,3260521.349,7573.26074
3815,239201,44000,Los Angeles,Harvard Park,23920144000Harvard Park,1581939.69,6244.959448
3816,239202,44000,Los Angeles,Florence-Firestone,23920244000Florence-Firestone,13844516.29,16069.76799
3817,239310,44000,Los Angeles,Florence-Firestone,23931044000Florence-Firestone,3724235.746,8272.044172
3818,239310,44000,Los Angeles,Harvard Park,23931044000Harvard Park,2033019.308,7025.529199
3819,239320,44000,Los Angeles,Florence-Firestone,23932044000Florence-Firestone,3735937.265,8282.412434
3820,239330,44000,Los Angeles,Florence-Firestone,23933044000Florence-Firestone,10647336.16,13519.54975
3821,239501,44000,Los Angeles,Florence-Firestone,23950144000Florence-Firestone,5153921.339,10651.99582
3822,239502,44000,Los Angeles,Florence-Firestone,23950244000Florence-Firestone,5551445.735,10897.36926
3823,239601,44000,Los Angeles,Florence-Firestone,23960144000Florence-Firestone,4545456.377,9594.56322
3824,239602,44000,Los Angeles,Florence-Firestone,23960244000Florence-Firestone,3854508.624,9275.04449
3825,239701,44000,Los Angeles,Florence-Firestone,23970144000Florence-Firestone,2139453.008,7144.214896
3826,239701,44000,Los Angeles,Vermont Vista,23970144000Vermont Vista,2270560.972,9497.014526
3827,239702,44000,Los Angeles,Florence-Firestone,23970244000Florence-Firestone,3425641.118,8560.133235
3828,239702,44000,Los Angeles,Vermont Vista,23970244000Vermont Vista,1808680.805,7149.047868
3829,239801,44000,Los Angeles,Florence-Firestone,23980144000Florence-Firestone,4029603.18,10037.90592
3830,239802,44000,Los Angeles,Florence-Firestone,23980244000Florence-Firestone,6623901.495,11328.84987
3831,240010,44000,Los Angeles,Green Meadows,24001044000Green Meadows,6330235.65,12208.71692
3832,240020,44000,Los Angeles,Green Meadows,24002044000Green Meadows,7747665.286,12848.93479
3833,240200,44000,Los Angeles,Vermont Vista,24020044000Vermont Vista,8038896.537,11289.00979
3834,240301,44000,Los Angeles,Vermont Vista,24030144000Vermont Vista,5047472.779,9223.460864
3835,240302,44000,Los Angeles,Vermont Vista,24030244000Vermont Vista,3709341.257,8053.619084
3836,240401,44000,Los Angeles,Vermont Vista,24040144000Vermont Vista,7459918.273,11317.71788
3837,240402,44000,Los Angeles,Vermont Vista,24040244000Vermont Vista,6473153.371,11129.90151
3838,240500,44000,Los Angeles,Vermont Vista,24050044000Vermont Vista,8746353.542,12263.8907
3839,240600,44000,Los Angeles,Green Meadows,24060044000Green Meadows,7275157.278,11292.55746
3840,240700,44000,Los Angeles,Green Meadows,24070044000Green Meadows,12848827.33,14963.00051
3841,240800,44000,Los Angeles,Century Palms/Cove,24080044000Century Palms/Cove,6872414.354,13530.55374
3842,240901,44000,Los Angeles,Century Palms/Cove,24090144000Century Palms/Cove,3780153.5,11130.52848
3843,240902,44000,Los Angeles,Century Palms/Cove,24090244000Century Palms/Cove,7741983.109,12813.42647
3844,241001,44000,Los Angeles,Century Palms/Cove,24100144000Century Palms/Cove,9755017.336,18134.20106
3845,241002,44000,Los Angeles,Century Palms/Cove,24100244000Century Palms/Cove,7611903.003,13014.1775
3846,241110,44000,Los Angeles,Century Palms/Cove,24111044000Century Palms/Cove,5238297.874,10530.07335
3847,241120,44000,Los Angeles,Century Palms/Cove,24112044000Century Palms/Cove,7144237.736,11602.00143
3848,241201,44000,Los Angeles,Century Palms/Cove,24120144000Century Palms/Cove,1340590.365,5702.140975
3849,241201,44000,Los Angeles,Figueroa Park Square,24120144000Figueroa Park Square,3890235.888,8470.63258
3850,241202,44000,Los Angeles,Century Palms/Cove,24120244000Century Palms/Cove,2231339.284,6917.036342
3851,241202,44000,Los Angeles,Figueroa Park Square,24120244000Figueroa Park Square,10355308.17,13996.55791
3852,241300,44000,Los Angeles,Figueroa Park Square,24130044000Figueroa Park Square,5680372.512,10024.40016
3853,241400,44000,Los Angeles,Century Palms/Cove,24140044000Century Palms/Cove,6165272.086,10944.13191
3854,242000,44000,Los Angeles,Watts,24200044000Watts,6908775.44,10597.53994
3855,242100,44000,Los Angeles,Watts,24210044000Watts,5025232.156,9171.147895
3856,242201,44000,Los Angeles,Watts,24220144000Watts,4483812.475,8549.623689
3857,242202,44000,Los Angeles,Watts,24220244000Watts,4351278.223,11330.70445
3858,242300,44000,Los Angeles,Watts,24230044000Watts,6860334.282,11547.61829
3859,242600,44000,Los Angeles,Watts,24260044000Watts,5179205.312,9205.682936
3860,242700,44000,Los Angeles,Watts,24270044000Watts,10982601.12,14406.62418
3861,243001,44000,Los Angeles,Watts,24300144000Watts,3730697.035,8231.792343
3862,243002,44000,Los Angeles,Watts,24300244000Watts,4254527.377,8747.476508
3863,243100,44000,Los Angeles,Watts,24310044000Watts,6423748.813,10650.11425
3864,261102,44000,Los Angeles,Beverly Crest,26110244000Beverly Crest,85145475.65,56641.04951
3865,261103,44000,Los Angeles,Beverly Crest,26110344000Beverly Crest,22405176.3,27685.65678
3866,261104,99037,Unincorporated,Franklin Canyon,26110499037Franklin Canyon,4488251.039,10977.82977
3867,261200,44000,Los Angeles,Beverly Crest,26120044000Beverly Crest,81688604.09,59608.18812
3868,262100,44000,Los Angeles,Bel Air,26210044000Bel Air,94409384.75,70322.36268
3869,262200,44000,Los Angeles,Bel Air,26220044000Bel Air,92173144.18,52227.90118
3870,262301,44000,Los Angeles,Brentwood,26230144000Brentwood,140521422.5,74515.9409
3871,262302,44000,Los Angeles,Brentwood,26230244000Brentwood,32977238.4,32413.95825
3872,262303,44000,Los Angeles,Brentwood,26230344000Brentwood,28138237.71,29226.76245
3873,262400,44000,Los Angeles,Mandeville Canyon,26240044000Mandeville Canyon,121293053.5,75086.47118
3874,262501,44000,Los Angeles,Pacific Palisades,26250144000Pacific Palisades,17635996.94,19921.85482
3875,262601,44000,Los Angeles,Palisades Highlands,26260144000Palisades Highlands,38968215.73,35450.0192
3876,264000,44000,Los Angeles,Brentwood,26400044000Brentwood,20083337.39,22944.80024
3877,264102,44000,Los Angeles,Brentwood,26410244000Brentwood,4267562.728,10245.62047
3878,264103,44000,Los Angeles,Brentwood,26410344000Brentwood,2496900.715,7379.015473
3879,264303,44000,Los Angeles,Brentwood,26430344000Brentwood,2329882.137,6726.725191
3880,264304,44000,Los Angeles,Brentwood,26430444000Brentwood,2197173.51,7257.747058
3881,264305,44000,Los Angeles,Brentwood,26430544000Brentwood,14206256.11,19359.72246
3882,264306,44000,Los Angeles,Brentwood,26430644000Brentwood,3838923.643,9089.855918
3883,265100,44000,Los Angeles,Westwood,26510044000Westwood,25412205.79,24389.29334
3884,265201,44000,Los Angeles,Westwood,26520144000Westwood,4722878.004,11772.45466
3885,265203,44000,Los Angeles,Westwood,26520344000Westwood,3337196.511,8483.681228
3886,265204,44000,Los Angeles,Westwood,26520444000Westwood,2855374.586,7517.363853
3887,265301,44000,Los Angeles,Westwood,26530144000Westwood,17176934.75,20495.35216
3888,265303,44000,Los Angeles,Westwood,26530344000Westwood,1629605.262,5809.541789
3889,265304,44000,Los Angeles,Westwood,26530444000Westwood,1409858.199,5886.134052
3890,265306,44000,Los Angeles,Westwood,26530644000Westwood,1003712.141,4613.66176
3891,265307,44000,Los Angeles,Westwood,26530744000Westwood,2501746.255,7897.510112
3892,265410,44000,Los Angeles,Brentwood,26541044000Brentwood,6059002.627,14545.23836
3893,265410,44000,Los Angeles,Westwood,26541044000Westwood,1909772.428,10682.00358
3894,265420,44000,Los Angeles,Westwood,26542044000Westwood,7864915.02,12338.92422
3895,265521,44000,Los Angeles,Westwood,26552144000Westwood,1441911.262,5648.912006
3896,265522,44000,Los Angeles,Westwood,26552244000Westwood,2717596.139,7881.532855
3897,265523,44000,Los Angeles,Westwood,26552344000Westwood,3643221.642,7647.828809
3898,265524,44000,Los Angeles,Westwood,26552444000Westwood,4621289.457,8941.343051
3899,265601,44000,Los Angeles,Westwood,26560144000Westwood,6706871.59,11465.49937
3900,265602,44000,Los Angeles,Westwood,26560244000Westwood,3615573.041,9281.129152
3901,265701,44000,Los Angeles,Westwood,26570144000Westwood,9232276.918,15575.39528
3902,265702,44000,Los Angeles,Westwood,26570244000Westwood,4040547.892,8775.757934
3903,267101,44000,Los Angeles,Century City,26710144000Century City,5214002.208,9374.099038
3904,267102,44000,Los Angeles,Century City,26710244000Century City,6668909.585,10704.84098
3905,267201,44000,Los Angeles,West Los Angeles,26720144000West Los Angeles,6457870.665,10585.28868
3906,267202,44000,Los Angeles,West Los Angeles,26720244000West Los Angeles,6198905.109,10208.42579
3907,267300,44000,Los Angeles,West Los Angeles,26730044000West Los Angeles,4673277.4,8747.930987
3908,267403,44000,Los Angeles,West Los Angeles,26740344000West Los Angeles,2520511.641,7858.096788
3909,267404,44000,Los Angeles,West Los Angeles,26740444000West Los Angeles,3061761.604,7371.08286
3910,267405,44000,Los Angeles,West Los Angeles,26740544000West Los Angeles,2341237.571,6189.51341
3911,267406,44000,Los Angeles,West Los Angeles,26740644000West Los Angeles,2315893.808,6319.972291
